player,shots,goals,total_xg,g_minus_xg,xg_per_shot
Mario Gómez García,6,0,1.6111641598113722,-1.6111641598113722,0.26852735996856203
Mario Götze,1,0,0.07891364577479565,-0.07891364577479565,0.07891364577479565
Mario Mandžukić,12,3,2.8145062020555596,0.18549379794444043,0.23454218350462996
Mario Mitaj,1,0,0.04536725950345358,-0.04536725950345358,0.04536725950345358
Mario Pašalić,8,1,0.7433463617611478,0.25665363823885223,0.09291829522014347
Mark Anthony Kaye,1,0,0.01719939399951801,-0.01719939399951801,0.01719939399951801
Marko Arnautović,11,1,1.7949342464843163,-0.7949342464843163,0.1631758405894833
Marko Grujić,1,0,0.029722592792404655,-0.029722592792404655,0.029722592792404655
Marko Livaja,6,1,0.6032751173990267,0.39672488260097327,0.10054585289983779
Marko Pjaca,1,0,0.02268349590311112,-0.02268349590311112,0.02268349590311112
Marouane Fellaini-Bakkioui,5,1,0.5537390100652285,0.4462609899347715,0.11074780201304571
Marten de Roon,1,0,0.02834568179221833,-0.02834568179221833,0.02834568179221833
Martin Baturina,1,0,0.05094156570212034,-0.05094156570212034,0.05094156570212034
Martin Braithwaite Christensen,20,1,2.1541088706677014,-1.1541088706677014,0.10770544353338507
Martin Hinteregger,3,0,0.08508217303019996,-0.08508217303019996,0.02836072434339999
Martin Hongla Yma II,1,0,0.06568878434849924,-0.06568878434849924,0.06568878434849924
Martin Koscelník,1,0,0.03285939204517466,-0.03285939204517466,0.03285939204517466
Marvin Plattenhardt,1,0,0.03960445727383082,-0.03960445727383082,0.03960445727383082
Marwan Mohsen,6,0,0.27439985879438794,-0.27439985879438794,0.045733309799064654
Mason Mount,10,0,0.8780050167958116,-0.8780050167958116,0.08780050167958116
Mateo Kovačić,17,0,0.958092923233257,-0.958092923233257,0.05635840724901512
Mateo Retegui,4,0,0.22446814626080674,-0.22446814626080674,0.056117036565201686
Mateusz Andrzej Klich,1,0,0.025129167894796883,-0.025129167894796883,0.025129167894796883
Matheus Luiz Nunes,2,0,0.25700041437436977,-0.25700041437436977,0.12850020718718488
Mathew Leckie,10,1,0.9610289161851453,0.0389710838148547,0.09610289161851453
Mathias Jensen,4,0,0.19301248421412845,-0.19301248421412845,0.04825312105353211
Mathias Jørgensen Jatta,1,1,0.0859960997005855,0.9140039002994145,0.0859960997005855
Mathías Olivera Miramontes,2,0,0.047993171825072484,-0.047993171825072484,0.023996585912536242
Mats Hummels,11,0,1.7477479867030838,-1.7477479867030838,0.15888618060937126
Matteo Darmian,1,0,0.0751955323932168,-0.0751955323932168,0.0751955323932168
Matteo Pessina,4,2,0.6818845836368191,1.318115416363181,0.17047114590920479
Matthias Ginter,1,0,0.19868210511182402,-0.19868210511182402,0.19868210511182402
Matthijs de Ligt,4,0,1.2821881213892565,-1.2821881213892565,0.32054703034731413
Mattia Zaccagni,2,1,0.25922337173925825,0.7407766282607418,0.12961168586962912
Matty Cash,1,0,0.027488414579502424,-0.027488414579502424,0.027488414579502424
Matías Vecino Falero,5,0,0.24758671171329905,-0.24758671171329905,0.04951734234265981
Matúš Bero,1,0,0.027249657413945378,-0.027249657413945378,0.027249657413945378
Matěj Jurásek,4,0,0.08891787233768983,-0.08891787233768983,0.022229468084422457
Maximilian Mittelstädt,5,0,0.2096347635771773,-0.2096347635771773,0.041926952715435464
Maximiliano Eduardo Meza,3,0,0.373231429336638,-0.373231429336638,0.124410476445546
Maximiliano Gómez González,2,0,0.0982235941195094,-0.0982235941195094,0.0491117970597547
Maya Yoshida,2,0,0.18811275147764045,-0.18811275147764045,0.09405637573882022
Mbark Boussoufa,2,0,0.10069823060613473,-0.10069823060613473,0.05034911530306736
Medhi Amine El Mouttaqi Benatia,5,0,0.629984303411404,-0.629984303411404,0.1259968606822808
Medon Berisha,1,0,0.02808322492802581,-0.02808322492802581,0.02808322492802581
Mehdi Taremi,8,1,1.0571939021461176,-0.05719390214611764,0.1321492377682647
Mehdi Torabi,2,0,0.0823430347831055,-0.0823430347831055,0.04117151739155275
Mehmet Zeki Çelik,2,0,0.2190480929631931,-0.2190480929631931,0.10952404648159655
Memphis Depay,36,3,4.099941214926568,-1.0999412149265684,0.11388725597018245
Merih Demiral,6,2,0.6077186878237714,1.3922813121762285,0.10128644797062857
Mert Müldür,7,1,0.6578872824008094,0.3421127175991906,0.09398389748582991
Mesut Özil,2,0,0.06967691613884716,-0.06967691613884716,0.03483845806942358
Michael Amir Murillo Bermudez,2,0,0.5578537870516261,-0.5578537870516261,0.27892689352581307
Michael Gregoritsch,7,2,1.5102747049167184,0.48972529508328155,0.2157535292738169
Michael Krmenčík,4,0,0.39500119013062135,-0.39500119013062135,0.09875029753265534
Michael Lang,1,0,0.03708303656451697,-0.03708303656451697,0.03708303656451697
Michael Steveen Estrada Martínez,3,0,0.39497999333594747,-0.39497999333594747,0.13165999777864915
Michal Ďuriš,2,0,0.09019214083458062,-0.09019214083458062,0.04509607041729031
Michał Skóraś,1,0,0.01950647089058066,-0.01950647089058066,0.01950647089058066
Michel Aebischer,2,1,0.0860226056389079,0.913977394361092,0.04301130281945395
Michy Batshuayi Tunga,14,2,2.7360500404025547,-0.7360500404025547,0.19543214574303963
Miguel Arturo Layún Prado,8,0,0.27462689521018674,-0.27462689521018674,0.03432836190127334
Mijat Gaćinović,1,0,0.017115122970558855,-0.017115122970558855,0.017115122970558855
Mikael Lustig,3,0,0.07786798957258609,-0.07786798957258609,0.025955996524195363
Mikel Merino Zazón,3,1,0.31768837918027315,0.6823116208197268,0.10589612639342438
Mikel Oyarzabal Ugarte,15,2,1.3286702660873708,0.6713297339126292,0.08857801773915805
Mikkel Damsgaard,8,1,0.7034491111693828,0.2965508888306172,0.08793113889617285
Milan Badelj,2,1,0.14538098338091157,0.8546190166190885,0.07269049169045579
Milan Škriniar,4,1,0.3869297055235913,0.6130702944764087,0.09673242638089782
Mile Jedinak,3,0,0.5468840394235127,-0.5468840394235127,0.18229467980783756
Min Jae Kim,2,0,0.11521639667166961,-0.11521639667166961,0.057608198335834804
Min-Woo Kim,1,0,0.030664370256401858,-0.030664370256401858,0.030664370256401858
Mirlind Daku,1,0,0.11565386578620543,-0.11565386578620543,0.11565386578620543
Mislav Oršić,11,2,1.3530451707770805,0.6469548292229195,0.12300410643428004
Mitchell Thomas Duke,7,1,0.2898326143748424,0.7101673856251576,0.04140465919640606
Mohamed Dräger,4,0,0.23686510079314174,-0.23686510079314174,0.059216275198285435
Mohamed Naser Elsayed Elneny,3,0,0.24324086021639424,-0.24324086021639424,0.08108028673879808
Mohamed Salah,5,1,0.7770778840156061,0.22292211598439393,0.1554155768031212
Mohamed Salisu,2,1,0.5678047246109158,0.4321952753890842,0.2839023623054579
Mohamed Zeki Amdouni,2,0,0.1597870804300796,-0.1597870804300796,0.0798935402150398
Mohammad Ibrahim Al Sahlawi,1,0,0.045988330078057124,-0.045988330078057124,0.045988330078057124
Mohammed Al Burayk,3,0,0.2904971925676764,-0.2904971925676764,0.0968323975225588
Mohammed Kanoo,6,0,0.3661353050300389,-0.3661353050300389,0.061022550838339816
Mohammed Kudus,8,2,0.6519926703563206,1.3480073296436794,0.08149908379454007
Mohammed Muntari,3,1,0.17518853950218163,0.8248114604978184,0.05839617983406054
Mohanad Aseri Abu Radiah,1,0,0.11122922940871897,-0.11122922940871897,0.11122922940871897
Moisés Isaac Caicedo Corozo,3,1,0.49139396941800273,0.5086060305819973,0.1637979898060009
Mojmír Chytil,2,0,0.08157096209509941,-0.08157096209509941,0.040785481047549706
Montassar Omar Talbi,1,0,0.02952439516549183,-0.02952439516549183,0.02952439516549183
Morten Hjulmand,5,1,0.140505145922813,0.859494854077187,0.028101029184562597
Morteza Pouraliganji,2,0,0.13264824218350366,-0.13264824218350366,0.06632412109175183
Moussa Sissoko,1,0,0.12182736013671955,-0.12182736013671955,0.12182736013671955
Moussa Wagué,1,1,0.2237772995744238,0.7762227004255762,0.2237772995744238
Muhammed Kerem Aktürkoğlu,6,1,1.1669491563769128,-0.16694915637691277,0.1944915260628188
Mykhailo Mudryk,6,0,0.31909986914204436,-0.31909986914204436,0.05318331152367406
Mykola Shaparenko,4,1,0.3556157516189472,0.6443842483810528,0.0889039379047368
Mário Figueira Fernandes,3,1,0.40958368659371236,0.5904163134062876,0.13652789553123745
Márton Dárdai,1,0,0.02966341172879167,-0.02966341172879167,0.02966341172879167
N'Golo Kanté,7,0,0.23890593121056386,-0.23890593121056386,0.034129418744366265
Nabil Dirar,2,0,0.09138519522270605,-0.09138519522270605,0.045692597611353025
Nabil Fekir,3,0,0.06707390057942642,-0.06707390057942642,0.022357966859808804
Nacer Chadli,5,1,0.5505808563194226,0.44941914368057745,0.11011617126388451
Nahitan Michel Nández Acosta,1,0,0.012755398127981061,-0.012755398127981061,0.012755398127981061
Nahuel Molina Lucero,2,1,0.4038065829887406,0.5961934170112594,0.2019032914943703
Nampalys Mendy,2,0,0.10217583100180469,-0.10217583100180469,0.051087915500902345
Nathan Aké,3,0,0.13957209828801956,-0.13957209828801956,0.04652403276267319
Nawaf Shaker Al Abid,1,0,0.052595725562474174,-0.052595725562474174,0.052595725562474174
Nayef Aguerd,1,0,0.14356327396994176,-0.14356327396994176,0.14356327396994176
Naïm Sliti,7,0,0.5327727631455388,-0.5327727631455388,0.07611039473507697
Neco Williams,3,0,0.0870012626989529,-0.0870012626989529,0.029000420899650967
Nedim Bajrami,3,1,0.23403146548063664,0.7659685345193634,0.07801048849354554
Nemanja Matić,3,0,0.31455673988266686,-0.31455673988266686,0.10485224662755561
Nemanja Radonjić,2,0,0.07580227024991243,-0.07580227024991243,0.037901135124956215
Neymar da Silva Santos Junior,33,3,5.484036597815434,-2.484036597815434,0.1661829272065283
Ngoran Suiru Fai Collins,1,0,0.028260561230931413,-0.028260561230931413,0.028260561230931413
Nicholas Williams Arthuer,12,2,0.9074294146788225,1.0925705853211776,0.07561911788990187
Niclas Füllkrug,17,4,2.376000012618266,1.6239999873817341,0.13976470662460388
Nico Elvedi,4,0,0.4567156513956792,-0.4567156513956792,0.1141789128489198
Nico Schlotterbeck,2,0,0.04915524764853492,-0.04915524764853492,0.02457762382426746
Nicola Zalewski,2,0,0.1255544361329492,-0.1255544361329492,0.0627772180664746
Nicolae Claudiu Stanciu,3,1,0.11858049319759928,0.8814195068024007,0.03952683106586643
Nicolai Jørgensen,4,0,0.4955160008876944,-0.4955160008876944,0.1238790002219236
Nicolas Alexis Julio N'Koulou Ndoubena,3,0,0.379051957567941,-0.379051957567941,0.12635065252264702
Nicolas Seiwald,1,0,0.040438300794223836,-0.040438300794223836,0.040438300794223836
Nicolás Alejandro Tagliafico,7,0,1.021371608542723,-1.021371608542723,0.14591022979181756
Nicolás Hernán Otamendi,7,0,0.5310925191476125,-0.5310925191476125,0.07587035987823035
Nicolò Barella,6,2,0.4689019570027701,1.5310980429972298,0.07815032616712835
Nicolò Fagioli,1,0,0.0159024210516778,-0.0159024210516778,0.0159024210516778
Niklas Süle,1,0,0.10264605564138789,-0.10264605564138789,0.10264605564138789
Nikola Milenković,3,0,0.13352366925853293,-0.13352366925853293,0.04450788975284431
Nikola Vlašić,8,1,0.8502115488788969,0.14978845112110306,0.10627644360986212
Nikolai Alho,1,0,0.01546584004146897,-0.01546584004146897,0.01546584004146897
Noah Okafor,1,0,0.04442080443655671,-0.04442080443655671,0.04442080443655671
Nordin Amrabat,1,0,0.021186213138290277,-0.021186213138290277,0.021186213138290277
Noussair Mazraoui,4,0,0.12992325655512665,-0.12992325655512665,0.03248081413878166
Nuno Mendes,3,0,0.10184481431485326,-0.10184481431485326,0.03394827143828442
Nélson Cabral Semedo,2,0,0.3642643706677611,-0.3642643706677611,0.18213218533388054
Odion Jude Ighalo,5,0,0.5848741655463262,-0.5848741655463262,0.11697483310926524
Oghenekaro Etebo,6,0,0.2129052424419995,-0.2129052424419995,0.035484207073666583
Okay Yokuşlu,1,0,0.06189612099556404,-0.06189612099556404,0.06189612099556404
Ola Toivonen,4,1,0.37722263357505803,0.622777366424942,0.09430565839376451
Oleksandr Karavaev,5,0,0.2780839357368612,-0.2780839357368612,0.05561678714737224
Oleksandr Zinchenko,2,1,0.20411055820073082,0.7958894417992692,0.10205527910036541
Olivier Giroud,36,4,3.6766042680620936,0.3233957319379064,0.10212789633505816
Ollie Watkins,3,1,0.41317598134294015,0.5868240186570599,0.13772532711431337
Omid Ebrahimi,1,0,0.025329669887441442,-0.025329669887441442,0.025329669887441442
Ondrej Duda,4,1,0.20392301353408515,0.7960769864659148,0.05098075338352129
Ondřej Lingr,5,0,0.4931364261656122,-0.4931364261656122,0.09862728523312245
Onyinye Wilfred Ndidi,3,0,0.0665407126595655,-0.0665407126595655,0.0221802375531885
Orbelín Pineda Alvarado,4,0,0.35987032237317507,-0.35987032237317507,0.08996758059329377
Orkun Kökçü,6,0,0.5953522080552258,-0.5953522080552258,0.0992253680092043
Oscar Fabián Murillo Murillo,2,0,0.05712309662225302,-0.05712309662225302,0.02856154831112651
Osman Bukari,3,1,0.3882564170410311,0.6117435829589689,0.1294188056803437
Otar Kakabadze,1,0,0.011370765058744372,-0.011370765058744372,0.011370765058744372
Otávio Edmilson da Silva Monteiro,3,0,0.10330223279707001,-0.10330223279707001,0.03443407759902334
Ousmane Dembélé,20,0,1.0061361152438708,-1.0061361152438708,0.05030680576219354
Ozan Tufan,2,0,0.050924120583730026,-0.050924120583730026,0.025462060291865013
Pablo Martín Páez Gavira,1,1,0.09410418867154813,0.9058958113284519,0.09410418867154813
Pablo Sarabia García,9,2,1.1793971205141633,0.8206028794858367,0.1310441245015737
Papa Alioune N'Diaye,1,0,0.07654829348636363,-0.07654829348636363,0.07654829348636363
Pape Gueye,4,0,0.11142243144577572,-0.11142243144577572,0.02785560786144393
Pape Matar Sarr,3,0,0.04860302841196663,-0.04860302841196663,0.01620100947065554
Pascal Groß,1,0,0.024681994663636783,-0.024681994663636783,0.024681994663636783
Pathé Ismaël Ciss,1,0,0.05696555458609964,-0.05696555458609964,0.05696555458609964
Patrick Wimmer,3,0,0.13508885433567203,-0.13508885433567203,0.04502961811189068
Patrick van Aanholt,4,0,0.20740242495982464,-0.20740242495982464,0.05185060623995616
Patrik Schick,21,5,2.280011535308626,2.719988464691374,0.10857197787183932
Pau Francisco Torres,3,0,0.4910724990693218,-0.4910724990693218,0.16369083302310727
Paul Pogba,13,2,0.6797811251273431,1.3202188748726569,0.052290855779026396
Paulo Bruno Exequiel Dybala,1,0,0.051783234058133766,-0.051783234058133766,0.051783234058133766
Paulus Arajuuri,1,0,0.10496418751746317,-0.10496418751746317,0.10496418751746317
Pavel Kadeřábek,1,0,0.11320967020070904,-0.11320967020070904,0.11320967020070904
Pavel Šulc,1,0,0.0297771232872182,-0.0297771232872182,0.0297771232872182
Paweł Dawidowicz,1,0,0.06676623442387074,-0.06676623442387074,0.06676623442387074
Pedro González López,6,0,0.7596053854129851,-0.7596053854129851,0.12660089756883083
Pedro Guilherme Abreu dos Santos,4,0,0.3291682117851239,-0.3291682117851239,0.08229205294628097
Pedro Jesús Aquino Sánchez,1,0,0.019600909174048133,-0.019600909174048133,0.019600909174048133
Pedro Miguel Correia,2,0,0.04967162199441241,-0.04967162199441241,0.024835810997206206
Pervis Josué Estupiñán Tenorio,2,0,0.38505863163642623,-0.38505863163642623,0.19252931581821311
Petar Stojanović,1,0,0.02130385573242636,-0.02130385573242636,0.02130385573242636
Peter Pekarík,4,0,0.5984451723195983,-0.5984451723195983,0.14961129307989957
Petr Ševčík,2,0,0.13157027728993648,-0.13157027728993648,0.06578513864496824
Phil Foden,16,1,1.7614391521228154,-0.7614391521228154,0.11008994700767596
Philip Foden,3,0,0.14054771831712773,-0.14054771831712773,0.046849239439042574
Philipp Lienhart,2,0,0.12353449591396021,-0.12353449591396021,0.061767247956980104
Philippe Coutinho Correia,23,2,1.434442441361252,0.565557558638748,0.06236706266788052
Pierre Kunde Malong,5,0,0.292252539575135,-0.292252539575135,0.058450507915027
Pierre-Emile Højbjerg,15,0,0.5033995763392093,-0.5033995763392093,0.033559971755947285
Pione Sisto Ifolo Emirmija,5,0,0.25046395246606246,-0.25046395246606246,0.05009279049321249
Piotr Zieliński,20,1,1.2063183141453357,-0.20631831414533575,0.060315915707266785
Pontus Jansson,1,0,0.07937125125922483,-0.07937125125922483,0.07937125125922483
Przemysław Frankowski,1,0,0.08054469579252845,-0.08054469579252845,0.08054469579252845
Przemysław Płacheta,1,0,0.05994101759060717,-0.05994101759060717,0.05994101759060717
Qazim Laçi,1,1,0.15409723080369755,0.8459027691963025,0.15409723080369755
Quincy Anton Promes,1,0,0.04032542663576091,-0.04032542663576091,0.04032542663576091
Radamel Falcao García Zárate,8,1,0.995559133970085,0.004440866029915003,0.12444489174626062
Radu Drăgușin,3,0,0.1985153546436115,-0.1985153546436115,0.06617178488120383
Rafael Alexandre Conceição Leão,8,2,0.4253568322669249,1.574643167733075,0.05316960403336561
Rafael Tolói,2,0,0.07045783201969517,-0.07045783201969517,0.03522891600984759
Rafał Kurzawa,2,0,0.09379450815160048,-0.09379450815160048,0.04689725407580024
Raheem Sterling,25,4,3.513604000874155,0.4863959991258451,0.1405441600349662
Ramin Rezaeian,2,1,0.28851775724216777,0.7114822427578322,0.14425887862108389
Randal Kolo Muani,7,2,1.3454349982130305,0.6545650017869695,0.19220499974471864
Raphael Dias Belloli,7,0,0.6833264148604709,-0.6833264148604709,0.09761805926578156
Raphaël Adelino José Guerreiro,10,2,0.4967006816927789,1.5032993183072212,0.049670068169277895
Raphaël Varane,9,1,0.7743787984342207,0.22562120156577925,0.08604208871491342
Rasmus Winther Højlund,6,0,1.3253478520230475,-1.3253478520230475,0.2208913086705079
Raúl Alonso Jiménez Rodríguez,1,0,0.0711254203433498,-0.0711254203433498,0.0711254203433498
Reece James,1,0,0.060712577882862245,-0.060712577882862245,0.060712577882862245
Remo Freuler,6,2,0.8594725738993432,1.1405274261006568,0.14324542898322387
Renato Fabrizio Tapia Cortijo,1,0,0.016678172748047428,-0.016678172748047428,0.016678172748047428
Renato Júnior Luz Sanches,4,0,0.08649237486913412,-0.08649237486913412,0.02162309371728353
Renato Soares de Oliveira Augusto,3,1,0.4049893870090259,0.595010612990974,0.13499646233634197
Rey Manaj,2,0,0.2707143277200733,-0.2707143277200733,0.13535716386003666
Ricardo Andrade Quaresma Bernardo,5,1,0.23996523277281445,0.7600347672271855,0.04799304655456289
Ricardo Guardia Avila,1,0,0.006499340090616639,-0.006499340090616639,0.006499340090616639
Ricardo Iván Rodríguez Araya,10,0,0.17374658486303096,-0.17374658486303096,0.017374658486303096
Ricardo Jorge Luz Horta,3,1,0.36675338123058326,0.6332466187694168,0.12225112707686109
Riccardo Calafiori,3,0,0.2667243502863832,-0.2667243502863832,0.08890811676212773
Richarlison de Andrade,8,3,1.3644485435739822,1.6355514564260178,0.17055606794674777
Richie Laryea,2,0,0.052395669748943254,-0.052395669748943254,0.026197834874471627
Rifat Zhemaletdinov,2,0,0.19319682771878494,-0.19319682771878494,0.09659841385939247
Riley McGree,3,0,0.0825427546925599,-0.0825427546925599,0.02751425156418663
Ritsu Doan,4,2,0.4473355336801783,1.5526644663198217,0.11183388342004458
Robbie Kruse,1,0,0.05520814546578742,-0.05520814546578742,0.05520814546578742
Robert Andrich,7,0,0.3049570946850134,-0.3049570946850134,0.043565299240716206
Robert Lewandowski,32,4,4.601727870689021,-0.6017278706890208,0.1438039959590319
Roberto Firmino Barbosa de Oliveira,6,1,1.642851433887226,-0.642851433887226,0.27380857231453765
Robin Aime Robert Le Normand,3,0,0.15464765005120867,-0.15464765005120867,0.05154921668373622
Robin Gosens,6,1,1.0636649534463507,-0.0636649534463507,0.17727749224105846
Robin Hranáč,2,0,0.23091154100987776,-0.23091154100987776,0.11545577050493888
Robin Lod,2,0,0.11391231744285991,-0.11391231744285991,0.05695615872142996
Robin Quaison,1,0,0.07488244117260665,-0.07488244117260665,0.07488244117260665
Rodrigo Bentancur Colmán,6,0,0.7678684296723562,-0.7678684296723562,0.12797807161205937
Rodrigo Hernández Cascante,9,1,0.5428789215188942,0.45712107848110584,0.06031988016876602
Rodrigo Javier De Paul,7,0,0.6012892310222445,-0.6012892310222445,0.08589846157460636
Rodrigo Moreno Machado,4,0,0.28720189066307933,-0.28720189066307933,0.07180047266576983
Rodrygo Silva de Goes,5,0,0.3000144373331401,-0.3000144373331401,0.06000288746662802
Rogelio Gabriel Funes Mori,1,0,0.05239051890108608,-0.05239051890108608,0.05239051890108608
Roland Sallai,15,0,1.0452108932699324,-1.0452108932699324,0.0696807262179955
Romain Saïss,2,1,0.726485379500888,0.273514620499112,0.363242689750444
Roman Yaremchuk,17,3,1.7065754252072205,1.2934245747927795,0.1003867897180718
Roman Zobnin,10,0,0.35020629397301156,-0.35020629397301156,0.035020629397301155
Romano Schmid,1,1,0.08767613612642401,0.912323863873576,0.08767613612642401
Romario Andrés Ibarra Mina,2,0,0.08468275429093881,-0.08468275429093881,0.04234137714546941
Romelu Lukaku Menama,41,7,7.523348023197909,-0.5233480231979089,0.1834962932487295
Román Aureliano Torres Morcillo,4,0,0.5472360876075931,-0.5472360876075931,0.13680902190189828
Roozbeh Cheshmi,2,1,0.11612486583079182,0.8838751341692082,0.05806243291539591
Ruben Loftus-Cheek,3,0,0.17429097575688807,-0.17429097575688807,0.05809699191896269
Ruben Vargas,9,1,0.8848194346602001,0.11518056533979992,0.0983132705178
Rubin Colwill,1,0,0.03644380334207157,-0.03644380334207157,0.03644380334207157
Rui Pedro dos Santos Patrício,1,0,0.05554326861269595,-0.05554326861269595,0.05554326861269595
Ruslan Malinovskiy,7,0,0.3694259634211995,-0.3694259634211995,0.052775137631599925
Ryan Fraser,3,0,0.08256237037517983,-0.08256237037517983,0.02752079012505994
Ryan Gravenberch,2,0,0.06499499849187278,-0.06499499849187278,0.03249749924593639
Róbert Boženík,3,0,0.13711065106864176,-0.13711065106864176,0.04570355035621392
Róbert Mak,1,0,0.10435878391542977,-0.10435878391542977,0.10435878391542977
Rúben Diogo Da Silva Neves,4,0,0.1421856123777831,-0.1421856123777831,0.035546403094445775
Rúben Santos Gato Alves Dias,4,0,0.3548979726632564,-0.3548979726632564,0.0887244931658141
Rúrik Gíslason,1,0,0.036961072055041774,-0.036961072055041774,0.036961072055041774
Răzvan Gabriel Marin,4,1,0.10289560737385456,0.8971043926261455,0.02572390184346364
Saba Lobzhanidze,1,0,0.2978520879664271,-0.2978520879664271,0.2978520879664271
Sadio Mané,2,1,0.8547429438084089,0.14525705619159113,0.42737147190420444
Saeid Ezatolahi Afagh,4,0,0.16404639875397692,-0.16404639875397692,0.04101159968849423
Saleh Khalid Al Shehri,3,1,0.160205805363494,0.839794194636506,0.053401935121164666
Salem Mohammed Al Dawsari,13,3,1.139665752637338,1.860334247362662,0.08766659635671831
Salif Sané,3,0,0.25816732832086803,-0.25816732832086803,0.08605577610695601
Salih Özcan,1,0,0.04987252733200013,-0.04987252733200013,0.04987252733200013
Salis Abdul Samed,1,0,0.02514569790605044,-0.02514569790605044,0.02514569790605044
Salman Mohammed Al Faraj,1,0,0.1107718654018228,-0.1107718654018228,0.1107718654018228
Saman Ghoddos,3,0,0.3036393596164657,-0.3036393596164657,0.10121311987215524
Samet Akaydin,2,1,0.3221927699923918,0.6778072300076081,0.1610963849961959
Sami Khedira,3,0,0.07253263384829774,-0.07253263384829774,0.024177544616099247
Samuel Yves Umtiti,2,1,0.09554606219947107,0.904453937800529,0.04777303109973553
Sang-Ho Na,1,0,0.0549603741424391,-0.0549603741424391,0.0549603741424391
Santiago Arias Naranjo,1,0,0.014913871340808524,-0.014913871340808524,0.014913871340808524
Sardar Azmoun,10,0,1.1930907753362716,-1.1930907753362716,0.11930907753362716
Sasa Kalajdzic,6,1,0.4681157192279694,0.5318842807720305,0.0780192865379949
Saud Abdullah Abdul Hamid,1,0,0.009588479130177957,-0.009588479130177957,0.009588479130177957
Saîf-Eddine Khaoui,2,0,0.11716701718973611,-0.11716701718973611,0.05858350859486806
Saša Lukić,2,0,0.09741376821859543,-0.09741376821859543,0.048706884109297716
Scott McKenna,3,0,0.29638165601838723,-0.29638165601838723,0.09879388533946241
Scott McTominay,7,1,0.7252261446502709,0.2747738553497291,0.1036037349500387
Sebastian Larsson,4,0,0.14301592183646075,-0.14301592183646075,0.03575398045911519
Sebastian Rudy,1,0,0.022217601500393223,-0.022217601500393223,0.022217601500393223
Sebastian Szymański,1,0,0.05626857339140078,-0.05626857339140078,0.05626857339140078
Sebastián Coates Nión,1,0,0.1583191504720695,-0.1583191504720695,0.1583191504720695
Selim Amallah,2,0,0.12266362950245863,-0.12266362950245863,0.06133181475122931
Semih Kılıçsoy,1,0,0.24441894565239905,-0.24441894565239905,0.24441894565239905
Seon-Min Moon,2,0,0.1747803148817136,-0.1747803148817136,0.0873901574408568
Serge Gnabry,16,1,1.3784968382738318,-0.37849683827383185,0.08615605239211449
Sergei Ignashevich,3,0,0.33433063902229193,-0.33433063902229193,0.11144354634076398
Sergej Milinković-Savić,11,1,0.5628371434720529,0.43716285652794706,0.051167013042913906
Sergino Dest,6,0,0.25461667018498163,-0.25461667018498163,0.04243611169749694
Sergio Busquets i Burgos,10,0,0.840987395976333,-0.840987395976333,0.0840987395976333
Sergio Leonel Agüero del Castillo,6,2,0.6809263457707146,1.3190736542292854,0.11348772429511911
Sergio Ramos García,3,0,0.13172384348989882,-0.13172384348989882,0.04390794782996627
Serhii Sydorchuk,2,0,0.12485766661411901,-0.12485766661411901,0.062428833307059506
Seung-Ho Paik,1,1,0.017073332982350264,0.9829266670176497,0.017073332982350264
Seung-Woo Lee,1,0,0.028437444469560532,-0.028437444469560532,0.028437444469560532
Shinji Kagawa,2,0,0.16975973136117273,-0.16975973136117273,0.08487986568058636
Shinji Okazaki,1,0,0.05339764902757542,-0.05339764902757542,0.05339764902757542
Shogo Taniguchi,2,0,0.20245412462259083,-0.20245412462259083,0.10122706231129541
Silvan Widmer,4,0,0.3228614186150087,-0.3228614186150087,0.08071535465375218
Simon Thorup Kjær,2,0,0.6815062909563089,-0.6815062909563089,0.34075314547815444
Sofiane Boufal,7,0,0.352770671657892,-0.352770671657892,0.05039581023684171
Sofyan Amrabat,1,0,0.014466939523602675,-0.014466939523602675,0.014466939523602675
Stanislav Lobotka,1,0,0.02005721856060148,-0.02005721856060148,0.02005721856060148
Stefan Lainer,3,1,0.4412447139936696,0.5587552860063304,0.1470815713312232
Stefan Posch,7,0,0.3382515660887594,-0.3382515660887594,0.0483216522983942
Stefan Ristovski,2,0,0.039926476551256404,-0.039926476551256404,0.019963238275628202
Stefan de Vrij,5,1,0.5917448992468345,0.4082551007531655,0.1183489798493669
Stephan Lichtsteiner,3,0,0.05768207792431517,-0.05768207792431517,0.019227359308105058
Stephen Antunes Eustáquio,3,0,0.18137876422819646,-0.18137876422819646,0.06045958807606549
Stephen O''Donnell,1,0,0.0475715627929973,-0.0475715627929973,0.0475715627929973
Steven Berghuis,5,0,0.17532623184258592,-0.17532623184258592,0.03506524636851718
Steven Bergwijn,3,0,0.35765970288915855,-0.35765970288915855,0.11921990096305285
Steven Zuber,12,1,1.1154496674070935,-0.1154496674070935,0.09295413895059113
Strahinja Pavlović,2,1,0.2457924264879321,0.7542075735120679,0.12289621324396605
Stuart Armstrong,2,0,0.06457521111421856,-0.06457521111421856,0.03228760555710928
Sultan Abdullah Salim Al Ghannam,2,0,0.24602547326745336,-0.24602547326745336,0.12301273663372668
Sung-Yeung Ki,3,0,0.05452946742960871,-0.05452946742960871,0.0181764891432029
Sverrir Ingi Ingason,3,0,0.1629480616597805,-0.1629480616597805,0.05431602055326017
Taha Yassine Khenissi,1,0,0.012074996419248559,-0.012074996419248559,0.012074996419248559
